Gateway Name,Gateway SN,Gateway IP Address,Gateway MAC Address,Device Name,Device Local ID,Device Type ID,Device Type Name,Logging Interval,Historical Intervals
Schneider Gateway,53005961,192.168.0.111,00:80:67:82:4B:6B,bcpm,1,150,BCPM-Model A,5,0

,,,Topic ID 1,Topic ID 2,Topic ID 3,Topic ID 4,Topic ID 5,Topic ID 6,Topic ID 7,Topic ID 8,Topic ID 9,Topic ID 10,Topic ID 11,Topic ID 12,Topic ID 13,Topic ID 14,Topic ID 15,Topic ID 16,Topic ID 17,Topic ID 18,Topic ID 19,Topic ID 20,Topic ID 21,Topic ID 22,Topic ID 23,Topic ID 24
,,,1621,1021,1621,1042,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621,1621

Error,UTC Offset (Minutes),Local Time Stamp,Auxillary Real Energy (kWh),Auxillary Voltage L-N Avg,Microwave Real Energy (kWh),Exterior Lights Real Power Total (kW),Range 1 Real Energy (kWh),Bedroom Real Energy (kWh),Range 2 Real Energy (kWh),Flex Room Real Energy (kWh),Water Heater 1 Real Energy (kWh),Great Room Real Energy (kWh),water Heater 2 Real Energy (kWh),Interior Lights Real Energy (kWh),Dryer 1 Real Energy (kWh),Exterior Lights Real Energy (kWh),Dryer 2 Real Energy (kWh),CERV Real Energy (kWh),Bathroom Real Energy (kWh),Washing Machine Real Energy (kWh),Kitchen 1 Real Energy (kWh),Inverter 1 Real Energy (kWh),Kitchen 2 Real Energy (kWh),Fridge Real Energy (kWh),Inverter 2 Real Energy (kWh),Dishwasher Real Energy (kWh)
0,-360,2011-10-01 12:40:00,102.968,40.0,.400,0,3.006,.752,4.568,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,6.935,0,.166,5.106,0,2.373
0,-360,2011-10-01 12:45:00,103.046,40.0,.400,0,3.006,.752,4.568,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,6.940,0,.166,5.106,0,2.373
0,-360,2011-10-01 12:50:00,103.135,40.0,.400,0,3.006,.752,4.568,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,6.945,0,.166,5.106,0,2.373
0,-360,2011-10-01 12:55:00,103.211,39.9,.400,0,3.006,.752,4.568,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,6.949,0,.166,5.106,0,2.373
0,-360,2011-10-01 13:00:00,103.266,39.9,.400,0,3.006,.752,4.568,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,6.953,0,.166,5.106,0,2.373
0,-360,2011-10-01 13:05:00,103.305,39.9,.400,0,3.006,.752,4.568,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,6.957,0,.166,5.106,0,2.373
0,-360,2011-10-01 13:10:00,103.347,39.9,.400,0,3.006,.752,4.568,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,6.960,0,.166,5.106,0,2.373
0,-360,2011-10-01 13:15:00,103.395,39.9,.400,0,3.006,.752,4.568,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,6.964,0,.166,5.106,0,2.373
0,-360,2011-10-01 13:20:00,103.444,39.8,.400,0,3.006,.752,4.574,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,6.968,0,.166,5.106,0,2.373
0,-360,2011-10-01 13:25:00,103.488,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,6.971,0,.166,5.106,0,2.373
0,-360,2011-10-01 13:30:00,103.541,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,6.975,0,.166,5.106,0,2.373
0,-360,2011-10-01 13:35:00,103.590,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,6.979,0,.166,5.106,0,2.373
0,-360,2011-10-01 13:40:00,103.651,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,6.982,0,.166,5.106,0,2.373
0,-360,2011-10-01 13:45:00,103.712,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,6.987,0,.166,5.106,0,2.373
0,-360,2011-10-01 13:50:00,103.755,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,6.992,0,.166,5.106,0,2.373
0,-360,2011-10-01 13:55:00,103.795,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,6.996,0,.166,5.106,0,2.373
0,-360,2011-10-01 14:00:00,103.836,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.002,0,.166,5.106,0,2.373
0,-360,2011-10-01 14:05:00,103.866,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.006,0,.166,5.106,0,2.373
0,-360,2011-10-01 14:10:00,103.904,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.010,0,.166,5.106,0,2.373
0,-360,2011-10-01 14:15:00,103.937,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.015,0,.166,5.106,0,2.373
0,-360,2011-10-01 14:20:00,103.977,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.020,0,.166,5.106,0,2.373
0,-360,2011-10-01 14:25:00,104.016,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.025,0,.166,5.106,0,2.373
0,-360,2011-10-01 14:30:00,104.051,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.029,0,.166,5.106,0,2.373
0,-360,2011-10-01 14:35:00,104.085,39.1,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.033,0,.166,5.106,0,2.373
0,-360,2011-10-01 14:40:00,104.131,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.036,0,.166,5.106,0,2.373
0,-360,2011-10-01 14:45:00,104.172,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.040,0,.166,5.106,0,2.373
0,-360,2011-10-01 14:50:00,104.219,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.044,0,.166,5.106,0,2.373
0,-360,2011-10-01 14:55:00,104.272,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.048,0,.166,5.106,0,2.373
0,-360,2011-10-01 15:00:00,104.303,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.051,0,.166,5.106,0,2.373
0,-360,2011-10-01 15:05:00,104.341,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.055,0,.166,5.106,0,2.373
0,-360,2011-10-01 15:10:00,104.384,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.058,0,.166,5.106,0,2.373
0,-360,2011-10-01 15:15:00,104.436,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.062,0,.166,5.106,0,2.373
0,-360,2011-10-01 15:20:00,104.500,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.065,0,.166,5.106,0,2.373
0,-360,2011-10-01 15:25:00,104.586,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.069,0,.166,5.106,0,2.373
0,-360,2011-10-01 15:30:00,104.639,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.072,0,.166,5.106,0,2.373
0,-360,2011-10-01 15:35:00,104.708,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.075,0,.166,5.106,0,2.373
0,-360,2011-10-01 15:40:00,104.789,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.079,0,.166,5.106,0,2.373
0,-360,2011-10-01 15:45:00,104.870,39.5,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.082,0,.166,5.106,0,2.373
0,-360,2011-10-01 15:50:00,104.951,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.086,0,.166,5.106,0,2.373
0,-360,2011-10-01 15:55:00,105.011,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.089,0,.166,5.106,0,2.373
0,-360,2011-10-01 16:00:00,105.073,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.093,0,.166,5.106,0,2.373
0,-360,2011-10-01 16:05:00,105.104,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.095,0,.166,5.106,0,2.373
0,-360,2011-10-01 16:10:00,105.144,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.099,0,.166,5.106,0,2.373
0,-360,2011-10-01 16:15:00,105.175,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.102,0,.166,5.106,0,2.373
0,-360,2011-10-01 16:20:00,105.204,39.8,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.106,0,.166,5.106,0,2.373
0,-360,2011-10-01 16:25:00,105.234,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.109,0,.166,5.106,0,2.373
0,-360,2011-10-01 16:30:00,105.262,39.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.113,0,.166,5.106,0,2.373
0,-360,2011-10-01 16:35:00,105.290,39.7,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.116,0,.166,5.106,0,2.373
0,-360,2011-10-01 16:40:00,105.319,39.8,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.120,0,.166,5.106,0,2.373
0,-360,2011-10-01 16:45:00,105.350,39.8,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.125,0,.166,5.106,0,2.373
0,-360,2011-10-01 16:50:00,105.370,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.128,0,.166,5.106,0,2.373
0,-360,2011-10-01 16:55:00,105.386,39.8,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.133,0,.166,5.106,0,2.373
0,-360,2011-10-01 17:00:00,105.397,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.138,0,.166,5.106,0,2.373
0,-360,2011-10-01 17:05:00,105.404,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.142,0,.166,5.106,0,2.373
0,-360,2011-10-01 17:10:00,105.410,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.146,0,.166,5.106,0,2.373
0,-360,2011-10-01 17:15:00,105.415,39.8,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.151,0,.166,5.106,0,2.373
0,-360,2011-10-01 17:20:00,105.418,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.155,0,.166,5.106,0,2.373
0,-360,2011-10-01 17:25:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.160,0,.166,5.106,0,2.373
0,-360,2011-10-01 17:30:00,105.421,39.8,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.166,0,.166,5.106,0,2.373
0,-360,2011-10-01 17:35:00,105.421,39.7,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.169,0,.166,5.106,0,2.373
0,-360,2011-10-01 17:40:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.173,0,.166,5.106,0,2.373
0,-360,2011-10-01 17:45:00,105.421,39.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.178,0,.166,5.106,0,2.373
0,-360,2011-10-01 17:50:00,105.421,39.8,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.183,0,.166,5.106,0,2.373
0,-360,2011-10-01 17:55:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.189,0,.166,5.106,0,2.373
0,-360,2011-10-01 18:00:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.191,0,.166,5.106,0,2.373
0,-360,2011-10-01 18:05:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.196,0,.166,5.106,0,2.373
0,-360,2011-10-01 18:10:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.200,0,.166,5.106,0,2.373
0,-360,2011-10-01 18:15:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.206,0,.166,5.106,0,2.373
0,-360,2011-10-01 18:20:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.209,0,.166,5.106,0,2.373
0,-360,2011-10-01 18:25:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.214,0,.166,5.106,0,2.373
0,-360,2011-10-01 18:30:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.218,0,.166,5.106,0,2.373
0,-360,2011-10-01 18:35:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.223,0,.166,5.106,0,2.373
0,-360,2011-10-01 18:40:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.228,0,.166,5.106,0,2.373
0,-360,2011-10-01 18:45:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.231,0,.166,5.106,0,2.373
0,-360,2011-10-01 18:50:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.235,0,.166,5.106,0,2.373
0,-360,2011-10-01 18:55:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.239,0,.166,5.106,0,2.373
0,-360,2011-10-01 19:00:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.244,0,.166,5.106,0,2.373
0,-360,2011-10-01 19:05:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.250,0,.166,5.106,0,2.373
0,-360,2011-10-01 19:10:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.252,0,.166,5.106,0,2.373
0,-360,2011-10-01 19:15:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.257,0,.166,5.106,0,2.373
0,-360,2011-10-01 19:20:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.261,0,.166,5.106,0,2.373
0,-360,2011-10-01 19:25:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.266,0,.166,5.106,0,2.373
0,-360,2011-10-01 19:30:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.269,0,.166,5.106,0,2.373
0,-360,2011-10-01 19:35:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.274,0,.166,5.106,0,2.373
0,-360,2011-10-01 19:40:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.278,0,.166,5.106,0,2.373
0,-360,2011-10-01 19:45:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.282,0,.166,5.106,0,2.373
0,-360,2011-10-01 19:50:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.288,0,.166,5.106,0,2.373
0,-360,2011-10-01 19:55:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.290,0,.166,5.106,0,2.373
0,-360,2011-10-01 20:00:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.295,0,.166,5.106,0,2.373
0,-360,2011-10-01 20:05:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.299,0,.166,5.106,0,2.373
0,-360,2011-10-01 20:10:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.304,0,.166,5.106,0,2.373
0,-360,2011-10-01 20:15:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.309,0,.166,5.106,0,2.373
0,-360,2011-10-01 20:20:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.311,0,.166,5.106,0,2.373
0,-360,2011-10-01 20:25:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.315,0,.166,5.106,0,2.373
0,-360,2011-10-01 20:30:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.320,0,.166,5.106,0,2.373
0,-360,2011-10-01 20:35:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.325,0,.166,5.106,0,2.373
0,-360,2011-10-01 20:40:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.328,0,.166,5.106,0,2.373
0,-360,2011-10-01 20:45:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.332,0,.166,5.106,0,2.373
0,-360,2011-10-01 20:50:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.336,0,.166,5.106,0,2.373
0,-360,2011-10-01 20:55:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.340,0,.166,5.106,0,2.373
0,-360,2011-10-01 21:00:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.345,0,.166,5.106,0,2.373
0,-360,2011-10-01 21:05:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.347,0,.166,5.106,0,2.373
0,-360,2011-10-01 21:10:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.351,0,.166,5.106,0,2.373
0,-360,2011-10-01 21:15:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.355,0,.166,5.106,0,2.373
0,-360,2011-10-01 21:20:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.360,0,.166,5.106,0,2.373
0,-360,2011-10-01 21:25:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.362,0,.166,5.106,0,2.373
0,-360,2011-10-01 21:30:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.366,0,.166,5.106,0,2.373
0,-360,2011-10-01 21:35:00,105.421,39.2,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.370,0,.166,5.106,0,2.373
0,-360,2011-10-01 21:40:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.374,0,.166,5.106,0,2.373
0,-360,2011-10-01 21:45:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.378,0,.166,5.106,0,2.373
0,-360,2011-10-01 21:50:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.380,0,.166,5.106,0,2.373
0,-360,2011-10-01 21:55:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.384,0,.166,5.106,0,2.373
0,-360,2011-10-01 22:00:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.387,0,.166,5.106,0,2.373
0,-360,2011-10-01 22:05:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.392,0,.166,5.106,0,2.373
0,-360,2011-10-01 22:10:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.394,0,.166,5.106,0,2.373
0,-360,2011-10-01 22:15:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.398,0,.166,5.106,0,2.373
0,-360,2011-10-01 22:20:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.401,0,.166,5.106,0,2.373
0,-360,2011-10-01 22:25:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.405,0,.166,5.106,0,2.373
0,-360,2011-10-01 22:30:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.409,0,.166,5.106,0,2.373
0,-360,2011-10-01 22:35:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.411,0,.166,5.106,0,2.373
0,-360,2011-10-01 22:40:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.415,0,.166,5.106,0,2.373
0,-360,2011-10-01 22:45:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.418,0,.166,5.106,0,2.373
0,-360,2011-10-01 22:50:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.422,0,.166,5.106,0,2.373
0,-360,2011-10-01 22:55:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.426,0,.166,5.106,0,2.373
0,-360,2011-10-01 23:00:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.428,0,.166,5.106,0,2.373
0,-360,2011-10-01 23:05:00,105.421,39.9,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.432,0,.166,5.106,0,2.373
0,-360,2011-10-01 23:10:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.435,0,.166,5.106,0,2.373
0,-360,2011-10-01 23:15:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.439,0,.166,5.106,0,2.373
0,-360,2011-10-01 23:20:00,105.421,40.0,.400,0,3.006,.752,4.639,12.961,6.805,3.069,6.811,10.384,0,1.181,0,36.643,0000.000,15.743,7.442,0,.166,5.106,0,2.373
